Run,T_in,P_in,x_Benzene_in,N_Stages,Feed_Tray,Reflux,B_Draw,Qc_kW,Qr_kW,xD_Benzene,xB_Toluene
171,366.0603769478417,153768.00045385223,0.4613529113145989,21,8,4.566677955611326,61.52131554321751,3565.034059826349,4644.231006636793,0.9919661468933406,0.8705206690885292
172,365.5388928011975,149894.6961530269,0.4541837556974471,14,5,2.7235329010966978,57.69106020758019,3941.890986179157,5032.907792608061,0.965370195690559,0.9207054599723816
173,364.8304923826928,135024.39025128345,0.6361352164111982,17,4,5.479101360351022,64.11938827605736,3334.7585769001917,4266.375636554343,0.977198927270714,0.5547208555430552
174,362.9740140302209,245619.11671623454,0.6305724155226384,23,17,2.007632479823138,48.39020285306782,4773.362071468122,5730.034741678532,0.9999717391886319,0.7634045268485367
175,368.68913745397566,174755.71365982326,0.5843940241963247,19,17,2.3810492054580124,62.97213742162343,3424.8028780406503,4397.526078993273,0.9998159518747921,0.6598756906321888
176,360.94334403863866,163019.68443096813,0.5976128578796797,17,5,5.2373440858799,48.701255826074764,4759.66601044935,5741.260298479432,0.9852137805697591,0.810660814685612
177,363.0677672057051,182231.1547638788,0.6271200814922162,23,20,2.542792710782351,55.97780513335583,4071.574692074999,5019.875463148044,0.9999877442938373,0.6661113675223621
178,364.91280263101316,139890.50596067053,0.6372467729229441,22,15,5.4431718229159465,49.4948957539144,4671.232640719217,5620.469193748206,0.9999293908478961,0.7328383267108469
179,365.5444056067342,190447.96815592216,0.608238888922104,13,11,3.577804799097705,55.71500327410082,4101.293605405805,5063.8403675529635,0.9938853138118632,0.6982916622756649
180,369.950701922769,203553.61443948944,0.5137340936093753,14,12,2.808670542812272,49.92551141563398,4758.7045636660005,5787.151888541744,0.8616000884915636,0.835169929518218
181,361.92107512201375,231664.28271176884,0.5436772176578941,22,7,4.057311070709895,48.54177531483212,4766.702369630181,5801.908900688879,0.9928259999330843,0.9324569740871717
182,364.29343925841346,132257.4096812736,0.5164329344310543,19,14,3.5646007203671184,51.17698099332284,4522.7760364323385,5577.329455330031,0.9926416032652132,0.9378718025495824
183,368.06283801302806,215311.970000304,0.5535809342178241,21,6,4.414144975039228,52.98062797597761,4359.583990534468,5372.4812911168865,0.9884736725841717,0.8323786936118786
184,364.4450389559734,170487.71414719487,0.5020634056687859,22,13,4.5889941728537265,62.21400320370125,3495.1548581734505,4536.79779394794,0.9995129356143513,0.8000651405895279
185,367.79116965946764,195923.7414000999,0.6150109608086054,23,8,2.2873515758518956,60.10591499832253,3692.378858373521,4644.736755848405,0.996728255439622,0.6383461704994466
186,367.0853637904912,215571.24763368815,0.5795953100925428,23,9,5.55059937866398,55.129103272002,4152.099466281488,5139.702409447805,0.997735908625799,0.7607393317027101
187,366.3497739484704,132930.9281557894,0.627195582400298,16,6,3.0247054138503255,59.818248251239126,3723.1987717523903,4666.180452074984,0.9914952871430069,0.617515700963233
188,366.26881220395745,158726.42514843593,0.45844834516611366,16,14,3.779109575321726,52.97846451755002,4508.1563376049135,5572.285974778361,0.8098006915974826,0.8533977412581493
189,360.5556296699726,193275.5163433351,0.5149125032219526,21,15,3.3036140846268327,53.307354158225735,4318.859396379542,5370.260766393634,0.9996714148800161,0.9096945052873767
190,360.53993621839663,219500.77761427645,0.5223327918093359,22,3,5.673835775014781,47.1005568651788,4945.181131259769,5993.897717646289,0.9488590445499828,0.9567061570704009
191,367.50538566926275,169831.17233830015,0.6491548001466193,15,13,3.8673241655322785,52.43416332712479,4400.629882218303,5336.060101687053,0.9986204507496883,0.6678642005316124
192,360.2351629138454,147806.7221020641,0.5333609389557336,17,10,5.192759432050648,63.93350392144211,3337.1981251314382,4348.914991981528,0.9980011040352548,0.7287542536101689
193,363.03935816606344,242864.58193305778,0.6390035648811409,20,12,2.293846097623005,45.805490088367286,5012.750882447078,5966.907189662386,0.9996687948257176,0.7877154886974375
194,369.8421255122311,185216.9315501877,0.5474497655800993,18,14,2.5020400156048734,61.70847555933145,3541.816435587542,4545.647916763168,0.9996416369503778,0.7331456621549196
195,360.6720404568694,212055.73325268755,0.5905584545440844,24,19,3.6005967853315353,53.20307582080212,4328.20992128921,5310.323221861674,0.9999846451177923,0.7695689648593736
196,367.5155174492214,208945.7199825627,0.4660004058401286,14,12,4.549203190954334,48.47769167413682,4964.329593192285,6022.060891323648,0.7787289504499495,0.8663688951981292
197,361.8153118847903,184196.47138212252,0.45456058519744713,12,3,4.593999511705192,49.46512239430365,4781.402935312773,5875.799518435599,0.8860279060330966,0.9862378439559021
198,362.9408295803872,161326.04530279565,0.5242232056945854,14,4,3.220126126872664,54.99724440041017,4192.968194595586,5223.47453155081,0.965258473057391,0.8366640090071176
199,361.6877309259923,188609.84473322885,0.52938111258915,24,8,4.146808955943607,51.389858019404045,4500.59099846119,5542.145918229967,0.9951839681006217,0.911226116425727
200,365.2899911530149,196361.75801743442,0.5459201845219834,23,18,2.5999805373582605,48.677684928615676,4747.06288021167,5781.536582573294,0.9996908604845767,0.9325035867822455
201,361.02974490927687,188120.10825892296,0.4872799687809039,20,15,2.581511688405838,64.72606847645513,3262.648545477812,4312.31549275888,0.999715433021879,0.7919833002750105
202,365.7513273546901,233002.14548727602,0.51734577242743,24,9,2.33267516935482,63.14997347835873,3410.7860303839498,4436.971349947578,0.9965268027385648,0.7622716637015217
203,365.38411609905825,141631.2542898629,0.4647504671039624,15,13,2.575994464949382,54.27852687946836,4367.502911396633,5427.904701393809,0.8317664829495753,0.8444051763524796
204,364.39227913745725,179821.60624437893,0.5067538872631654,23,17,2.5662228037527335,45.449289970859105,5136.262622651331,6195.205018644978,0.9121552081340694,0.9798308297794747
205,364.75462450592295,181910.3489463016,0.46451756240135467,19,14,5.175910569862852,62.86387251664448,3435.315354036855,4509.5167455531755,0.9991477003152303,0.8513091940993434
206,366.76409733779013,222104.12398291245,0.5116505924559794,14,7,4.522281304982602,60.4612407707378,3665.106683231643,4700.161079734809,0.9896010942723416,0.800906172405676
207,365.67649893491364,244970.0047921021,0.48742235202701834,14,10,5.671731746819754,51.872988577406886,4515.854304374561,5581.1806402963375,0.9300264009832343,0.9232193076107341
208,369.8124752173356,231440.51190335728,0.4765680523947528,12,10,5.120951264241222,55.91238146686532,4187.914781463103,5240.778126529309,0.8640849186706634,0.8289938880433824
209,362.17349073722835,139209.00761401543,0.5076747636361717,13,11,2.3805894867669286,64.93400809266284,3259.317056186467,4287.9680430959725,0.9768045398848247,0.7456670740331749
210,367.9946395933037,169465.17831721978,0.5358670232120514,17,10,5.125034954063571,59.41827646749286,3754.9597288730806,4772.271443770827,0.9980355530252849,0.7797866210427976
211,367.53672250203016,243796.52604216564,0.6069673937153165,21,14,5.9355534871768985,57.644807449674246,3917.5100961855055,4879.357374849491,0.9998527293147923,0.6817096749669266
212,364.4746361409689,169364.11905296566,0.6256578099564825,20,14,5.70992153429041,57.13629391263251,3964.534625259478,4912.55754506674,0.9998629717850539,0.655071284887836
213,368.5031623463337,238856.17114552224,0.5832736792103126,21,9,4.8455599227988255,47.27069318213492,4879.0936373318555,5880.343560176997,0.9979049462801803,0.879237399554294
214,367.7709260293043,241043.22018920083,0.5468646865991512,16,9,2.889217175529023,52.008261673294406,4441.926634025919,5465.212312018028,0.9966521136398789,0.8681863035065801
215,363.6868237728941,207418.96808475314,0.6410173583000018,16,5,4.474064664261338,46.36621927323508,4973.289925343327,5922.180738199612,0.9880730231107501,0.7604367114560386
216,362.6574044902395,222278.79915339,0.6251751345290522,19,4,4.150204686328209,45.20482411125313,5090.562350623446,6053.318375814974,0.9791838314773487,0.8039376691774199
217,368.54891761118205,180187.24704586988,0.5453338148631435,15,13,3.0207950907980194,54.28177335626017,4277.685677688418,5286.640759509408,0.94439203925961,0.7907685859789618
218,366.60127673073805,139769.4682395765,0.5336931950286887,12,10,5.008986515035275,47.70603477675953,4963.925016719562,5979.254630950447,0.8680669079213986,0.8328375257783688
219,368.3637798320219,125009.32603035479,0.49331926177282137,15,13,3.6470183018366624,46.569922116906696,5129.73479659351,6169.608279066386,0.8012234079579743,0.8599418510523515
220,363.06450631491026,168702.82726846286,0.47456834853694135,15,5,3.9208369889383263,47.944943288381914,4904.85011797333,5989.229293153354,0.9083186512688975,0.9963654988885244
221,365.3190694437187,213697.8718079405,0.5688316271962115,21,15,2.046476221926304,47.31703971548853,4872.817307778167,5888.516312254857,0.999783940349626,0.9109922107883686
222,361.46090824634126,227015.95264007058,0.6162455544974064,21,14,3.7597498581157263,52.206701051937316,4420.481429951713,5382.69978678207,0.9998622865040268,0.7349413388471528
223,366.8758734406027,225327.60874572265,0.585985321489888,21,18,4.834266623083938,57.75686547758315,3907.0695392463435,4885.496946334099,0.9999423132120367,0.7167811244246651
224,361.1113288826892,152297.88779095735,0.5402572042474066,13,8,4.0197112596882745,51.95560734532344,4454.096963975636,5481.989094262461,0.9890262641480629,0.8747285504533877
225,361.75132600817795,142482.86257757884,0.5408106063151943,16,9,4.62012503515713,52.13302370759333,4430.591211006644,5459.2625918665935,0.9964307960459096,0.8775261650660733
226,366.68406148352744,219650.81890176603,0.558465253129965,21,19,4.534113669252483,57.89389667415577,3901.094695580783,4900.827084172589,0.9919878864699405,0.7568348016624048
227,367.4868955595846,242103.04753747908,0.6357176844818272,13,5,5.379310040823903,56.108800618094065,4071.017596382836,5010.845159967865,0.9867750410621798,0.6388974964241237
228,363.84716203327207,165557.1799909234,0.5916135731299039,14,4,5.391151372262049,49.69541618635109,4677.521797838977,5660.255478019397,0.974959269582184,0.7964311842472079
229,369.12644937207784,207110.62237985848,0.5015001208621348,18,3,2.466586996250515,47.966846846916376,4868.995940367805,5935.3776483712,0.9439328768205799,0.978439105166168
230,363.6133918802536,130394.2116608928,0.5536780915137423,24,18,5.412031091635955,49.59306342435423,4662.125621345636,5686.187734858038,0.999956479755361,0.8999241838421566
231,365.4239427403099,174836.84471434873,0.6188199054314525,15,12,2.2298315723371958,59.53026986803586,3743.649424028449,4694.065299083114,0.9992021171781332,0.6397706484252466
232,367.75996459231095,158918.18329497724,0.6364853748285731,19,7,4.884264378908692,63.506451355654974,3378.9215268572334,4312.315180619831,0.9949774533189297,0.5695196502630332
233,364.0764858850408,223284.09742421273,0.45978228645315466,18,6,3.335480880218669,47.75949985689816,4948.6968726940695,6040.758698709774,0.8794636563027554,0.9992753822279923
234,365.0958001136681,216460.39462197723,0.45103666235365897,15,13,2.4281805544189607,60.853376334560146,3711.5096399013432,4781.178014676705,0.874713878503116,0.8215124308148107
235,367.1455254309082,178531.5482815437,0.6133108731008743,18,16,2.6550617614102285,55.504944072966055,4115.726841661507,5075.380916379425,0.9995209145360806,0.6962910493990244
236,368.1258199364288,171241.80324140942,0.5788940055222103,13,11,4.683002497930358,57.10567977524527,3977.0734292491857,4960.5137307936275,0.9885211703777896,0.7287930555761606
237,368.4320155294956,155243.10048502331,0.4955722729497342,21,14,4.637227205996212,57.247621289610784,3954.445376686258,5013.641932541466,0.9996214538724475,0.8808503798352695
238,361.37291565563015,209604.5271776161,0.4515607788051851,12,3,2.719699767408657,59.44991179373388,3809.4934954576574,4889.958871763071,0.9238146358995418,0.8705580432944784
239,368.34862150578454,209174.09248035494,0.48266193944990216,22,7,4.958019655893853,45.557761272419384,5150.674903554399,6227.009155298138,0.886480088665358,0.9999070777294112
240,369.7196880468396,206052.40706537204,0.5250114143233242,13,4,5.262102486345392,63.85986936927826,3368.747083160902,4382.890436194103,0.9630609406903534,0.7228933694162974
241,361.0892706377274,192692.72440162193,0.5706860045373618,18,8,5.266434641538748,45.01250912220293,5090.234897054742,6110.12069867632,0.9959169545012754,0.9487781052860182
242,369.0517503910042,240873.58368155122,0.5892599466293862,14,10,3.3951267621236125,62.181859169178495,3499.186658948309,4468.914563850384,0.9981190402413939,0.6594024605224027
243,368.2951284160187,196160.44344744572,0.5833225772831485,14,4,3.6081729012023285,46.84229517298923,4943.448781030215,5939.618862307556,0.9743470658070653,0.8604209298254478
244,365.2936031279745,227651.23461702073,0.5120860091861272,19,8,3.8496033812424706,58.49828220236789,3843.200839478851,4882.825196417087,0.9942833170742954,0.83000978989268
245,366.50528794309645,236561.64120895357,0.47945550310547425,18,12,3.437217794118811,54.49138137028167,4215.678892339216,5297.488770930206,0.992712106181309,0.9491920815436014
246,369.57452153984616,226341.0478656597,0.45734513991190573,14,9,2.258568121712058,55.75293315778578,4131.9241393431275,5222.748750214783,0.9541479079975919,0.9369312513350474
247,361.2793122988511,227432.06739534583,0.6083203927702496,20,11,4.530173340109269,61.71699059391756,3541.306513433324,4497.246893124901,0.9992807331671053,0.6341920538799474
248,363.18205102900936,125571.48975266202,0.524182569316039,20,18,3.8055834377096565,59.36942738797811,3787.5426487811824,4809.266111715326,0.9627703313817364,0.7759731286141544
249,366.02808948045055,172397.36695555045,0.46194236075424466,15,13,4.881113518706174,52.07775352284508,4597.0194484150525,5658.65632740168,0.8064639731813017,0.8550883963460557
250,367.39399803545007,226461.02681172278,0.5707758647468714,15,7,4.029677491596539,49.66291973264644,4662.611263730794,5668.380745583945,0.9930621043180542,0.8572427948794166
251,365.20871354537366,136198.87406428877,0.5868628376881209,23,16,3.8828829750213902,56.01593999702341,4068.0875225857776,5048.492560302139,0.9999426496264213,0.737489966801796
252,360.2479766959101,192663.23709426285,0.5038766643516082,18,14,5.325012684126879,53.930622020929945,4278.000874375945,5334.005069989852,0.9813130402775699,0.9039657828383103
253,368.70265319651014,190279.7210992356,0.4996225368464785,16,11,3.7820877225021334,59.97516670463294,3703.875230521192,4752.147156643574,0.9974827640916065,0.8326278543531144
254,369.7718824928958,179229.72228313997,0.45906941218819997,20,15,4.95146663780029,64.5377729888062,3280.200604759932,4355.5512813945625,0.9995250202504148,0.8379002317115591
